umbral,precision_clase_0,recall_clase_0,f1_clase_0,balanced_accuracy,f1_macro,precision_clase_1,recall_clase_1,f1_clase_1,puntuacion
0.7500000000000002,0.0,0.0,0.0,0.5,0.4878686964795433,0.9526242452392011,1.0,0.9757373929590866,0.14878686964795435
0.7600000000000002,0.0,0.0,0.0,0.5,0.4878686964795433,0.9526242452392011,1.0,0.9757373929590866,0.14878686964795435
0.7700000000000002,1.0,0.00980392156862745,0.019417475728155338,0.5049019607843137,0.49769351064542433,0.9530669144981413,1.0,0.9759695455626933,0.16049655456730277
0.7800000000000001,1.0,0.00980392156862745,0.019417475728155338,0.5049019607843137,0.49769351064542433,0.9530669144981413,1.0,0.9759695455626933,0.16049655456730277
0.7900000000000001,0.5,0.00980392156862745,0.019230769230769232,0.5046581772640797,0.4974783070332809,0.9530450953045095,0.999512432959532,0.9757258448357925,0.16037026555282577
0.8000000000000002,0.5,0.0196078431372549,0.03773584905660377,0.5093163545281594,0.5067250673854448,0.9534667287110283,0.9990248659190639,0.9757142857142858,0.17169966961605945
0.8100000000000002,0.6,0.029411764705882353,0.056074766355140186,0.5142183153124731,0.516010710160185,0.9539106145251397,0.9990248659190639,0.9759466539652298,0.1830318698674081
0.8200000000000002,0.42857142857142855,0.029411764705882353,0.05504587155963303,0.513730748272005,0.5152522662539647,0.9538676607642125,0.9980497318381277,0.9754586609482964,0.18254984363004031
0.8300000000000002,0.2727272727272727,0.029411764705882353,0.05309734513274336,0.5127556141910689,0.5137893117268773,0.9537815126050421,0.9960994636762555,0.9744812783210112,0.18162396343307746
0.8400000000000002,0.2222222222222222,0.0392156862745098,0.06666666666666667,0.5161948738539784,0.5199554069119287,0.9540983606557377,0.9931740614334471,0.9732441471571907,0.1909207899717925
0.8500000000000002,0.23076923076923078,0.058823529411764705,0.09375,0.5245360943012017,0.5329927596936332,0.9548660084626234,0.9902486591906388,0.9722355193872666,0.20986090659430953
0.8600000000000002,0.2631578947368421,0.09803921568627451,0.14285714285714285,0.5421936692765844,0.5570262670598725,0.956501182033097,0.9863481228668942,0.971195391262602,0.24621418969295678
0.8700000000000002,0.2222222222222222,0.09803921568627451,0.1360544217687075,0.5404871846349462,0.5527591175926971,0.9563567362428842,0.9829351535836177,0.9694638134166867,0.243405361491381
0.8800000000000002,0.19696969696969696,0.12745098039215685,0.15476190476190477,0.5508049636236747,0.5602229050150751,0.9573550551030187,0.9741589468551926,0.9656839052682455,0.26359224681167664
0.8900000000000002,0.17346938775510204,0.16666666666666666,0.17,0.5635868681943768,0.5647856794934243,0.9586374695863747,0.9605070697220868,0.9595713589868485,0.28686260825488447
0.9000000000000002,0.15602836879432624,0.21568627450980393,0.18106995884773663,0.5788328983470521,0.5660456857984684,0.9602385685884692,0.9419795221843004,0.9510214127492,0.3129666457074999
0.9100000000000003,0.13,0.2549019607843137,0.17218543046357615,0.5850326478714353,0.5548739340130069,0.9610855094726063,0.9151633349585568,0.9375624375624375,0.3261103364283861
0.9200000000000003,0.12274368231046931,0.3333333333333333,0.17941952506596306,0.6074272712497968,0.5501121052882655,0.9637526652452025,0.8815212091662603,0.9208046855105678,0.36365585563190816
0.9300000000000002,0.09113924050632911,0.35294117647058826,0.1448692152917505,0.5889523044712766,0.5166456866692409,0.962457337883959,0.8249634324719649,0.8884221580467314,0.3540922647369399
0.9400000000000002,0.07106598984771574,0.4117647058823529,0.12121212121212122,0.5720452003326928,0.4763270680790747,0.9615877080665813,0.7323256947830327,0.8314420149460282,0.3631112655910236
0.9500000000000002,0.06289308176100629,0.49019607843137253,0.11148272017837235,0.5634793166413323,0.4388449095171709,0.9617083946980854,0.6367625548512921,0.7662070988559695,0.3861036017060443
