capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,anio_prestamo,mes_prestamo,dia_semana_prestamo,hora_prestamo,relacion_cuota_salario,relacion_deuda_salario,saldo_pendiente_estimado,dia_prestamo,semana_anio_prestamo,trimestre_prestamo,es_fin_semana,tipo_credito_10,tipo_credito_4,tipo_credito_6,tipo_credito_68,tipo_credito_7,tipo_credito_9,tipo_laboral_Empleado,tipo_laboral_Independiente,tendencia_ingresos_Creciente,tendencia_ingresos_Decreciente,tendencia_ingresos_Estable
-0.7034225499146536,-0.6904377614031996,1.8588827402640118,-0.03882832384728555,-0.03554063818804792,-0.4483132783444986,0.23991560624398758,-0.17741539367482137,-0.39184552541615125,-0.03749772373015956,-0.008010605139243822,0.07274581305371268,-0.012981053410011292,0.44875459123219363,-0.38186134682906414,-0.7080757272227715,0.936651707889287,0.2842705887611302,-1.1477183514557692,1.4876174358244258,0.7676898606627324,-0.03940178016351494,-0.006788009283699967,-0.7555812425645944,-0.46390530563822524,-1.1732111080220349,-0.9777909639025157,1.5762040678338864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.542234846586864,0.06197580756216461,0.8494603773525364,-0.03755197970399159,-0.027410646121253556,-0.5988975807011198,0.4022790249404751,-1.427658100779267,-0.7193025742206804,-0.03749772373015956,-0.47402284530026506,-0.3561545844409412,-0.012981053410011292,-1.0043394405501258,-0.38186134682906414,-0.7080757272227715,-0.47471420754055965,-2.3588933088982653,1.8123711062637426,0.450585120833874,-0.9227985537378115,-0.04899611550572243,-0.00014572988596269528,-0.26939118563154235,0.45117810031157185,1.8822479482603969,1.682171184344138,-0.6344356168134115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.03917869792265604,-1.2923686165754908,-0.15996198555893884,-0.045210044563755346,-0.01536199787826431,3.5752647982146692,0.6028456009773127,0.3226816891669569,-0.39184552541615125,-0.03749772373015956,0.3638064277524991,0.577824581098166,-0.012981053410011292,1.1753016071233533,-0.38186134682906414,-0.16388827641601775,-0.4423858852060391,0.2842705887611302,0.7359749398202837,-0.586447194156678,-0.5847008708577027,0.651367532310061,0.13867259570322807,0.05537961710171263,0.45117810031157185,0.8221907246522062,0.7955171349285868,-0.6344356168134115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.42747853190083396,-1.2923686165754908,0.09239360516893,-0.03755197970399159,-0.03554063818804792,1.8566262518287253,0.20171244890363757,1.3228758548505133,0.9179826698019653,-0.03749772373015956,1.3665251445389934,1.9399244564879377,-0.012981053410011292,0.44875459123219363,1.0237932902800604,0.9244866251974898,-0.47048114667758567,0.2842705887611302,-0.8786193098449046,0.450585120833874,-1.2608962366179204,0.04464090381256229,-0.009444921042794876,-0.5213289120927512,-1.0358324343568484,-0.9237858789377548,-0.9777909639025157,-0.6344356168134115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.3329202191421899,0.21245852135523743,1.0176974378377823,-0.0222358499844641,-0.019280654054459192,-0.564091303014363,0.7556582303387126,0.8227787720087352,-0.06438847661162214,-0.03749772373015956,11.396433365559085,0.09642521557487856,-0.012981053410011292,1.1753016071233533,-0.38186134682906414,0.380299174390736,0.11395838405420738,0.2842705887611302,-1.1477183514557692,1.4876174358244258,0.7676898606627324,-0.06119854834089949,-0.013164597505527747,-0.3418516463395452,-0.46390530563822524,-1.1732111080220349,-0.9777909639025157,1.5762040678338864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.403076170747034,-0.6904377614031996,0.9335789075951594,-0.026769424381444237,-0.03436178933836273,1.1930113236395405,-0.11346359915424996,-0.4274639350957105,-0.39184552541615125,-0.03749772373015956,0.9520322193897293,1.3768744682468497,-0.012981053410011292,-0.27779242465896603,-0.38186134682906414,-0.7080757272227715,-0.4239119234445636,0.2842705887611302,1.8123711062637426,-1.6234795091472298,-0.24660318797759392,-0.026661210494543286,-0.018341569391768075,0.43074192312015935,-0.12074902840705132,1.8822479482603969,1.682171184344138,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.19680324963154525,-0.6904377614031996,-1.2535028787130371,-0.04010466799057951,-0.04123163263480397,0.29707354114243206,-0.4668428045524875,-0.4274639350957105,-0.39184552541615125,-0.03749772373015956,-0.4023401012442943,-0.462914037027222,-0.012981053410011292,-1.0043394405501258,2.4294479273891847,0.380299174390736,-0.13240331452514278,0.2842705887611302,-0.6095202682340398,-1.6234795091472298,-1.5989939194980292,0.003632976997589109,-0.011924705351283456,-0.16716127929530972,-0.6926761571256745,-0.6120043425824045,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.8311046169567964,-1.2923686165754908,-1.589976999683529,-0.03499929141740368,-0.03554063818804792,0.38787086979874436,-0.552799908568275,1.0728273134296242,0.5905256209974361,-0.03749772373015956,-0.06260173406443154,-0.0014111450857433878,-0.012981053410011292,1.5385751150689333,-0.38186134682906414,0.380299174390736,-0.47471420754055965,0.2842705887611302,-0.07132218501231039,1.4876174358244258,0.4295921777826236,-0.02313764002749499,-0.013164597505527747,-0.8955237662510995,1.023105229030195,0.011558730128295808,-0.09113691448696447,1.5762040678338864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.17753387733253106,-0.38947233381705393,-1.0852658182277912,-0.04265735627716743,-0.048548625494918896,0.34674440457910227,-0.64830780191915,-0.6775124765165996,-0.39184552541615125,-0.03749772373015956,-0.34028733437021996,-0.37862113951590104,-0.012981053410011292,-0.27779242465896603,-0.38186134682906414,-0.7080757272227715,-0.26949239566885325,0.2842705887611302,-0.6095202682340398,-1.6234795091472298,1.1057875435428413,0.044346861846578614,-0.020603950430993494,0.24843889320557888,0.9087198032864704,-0.4872917280402645,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.35953961074132595,0.06197580756216461,-1.0852658182277912,-0.045210044563755346,-0.047735626288239456,-0.5109531475475945,0.10620455555276256,-1.427658100779267,-1.0467596230252096,-0.03749772373015956,-0.47402284530026506,-0.3561545844409412,-0.012981053410011292,-1.0043394405501258,-0.38186134682906414,-0.7080757272227715,-0.46963420128057237,0.2842705887611302,-0.6095202682340398,-1.6234795091472298,-1.5989939194980292,0.028085015305352005,-0.009444921042794876,-0.26939118563154235,0.10802182308039796,-0.5496480353113345,-0.9777909639025157,-0.6344356168134115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.05443490967649374,2.0182510868721115,-1.589976999683529,-0.044327580223081905,-0.048548625494918896,-0.6287077191851661,-0.323580964526175,-0.4274639350957105,-0.06438847661162214,-0.03749772373015956,-0.268880947275319,-0.28162222113956425,-0.012981053410011292,0.08548108328661379,1.0237932902800604,-0.7080757272227715,-0.07700586569807262,-2.3588933088982653,1.8123711062637426,-1.6234795091472298,1.44388522642295,-0.010515650875968077,-0.01698682282518816,0.106788452049829,-0.8070615828693991,1.8198916409893269,1.682171184344138,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3266740519815469,-0.6904377614031996,1.3541715588082741,-0.04265735627716743,-0.043670630254842274,0.11697439165597623,0.8607169130246751,0.8227787720087352,-0.39184552541615125,-0.03749772373015956,0.2535612585133934,0.30068893964008203,-0.012981053410011292,0.08548108328661379,2.4294479273891847,0.380299174390736,-0.1720414698534266,-2.3588933088982653,1.8123711062637426,-0.586447194156678,-1.2608962366179204,0.026823123038734013,-0.009444921042794876,-0.3430208286124797,1.023105229030195,1.9446042555314669,1.682171184344138,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4104355162135341,2.0182510868721115,-1.33762140895566,-0.04393370042046139,-0.045296628668201146,-0.4735845029484848,0.5359900756317001,-0.4274639350957105,-1.0467596230252096,-0.03749772373015956,-0.47133367948677746,-0.5566353795667877,-0.012981053410011292,0.44875459123219363,-0.38186134682906414,-0.7080757272227715,-0.4587338751775036,0.2842705887611302,-0.07132218501231039,0.450585120833874,-2.2751892852582465,-0.0008828101810507889,-0.008205028888550585,0.5162197027899705,-0.006363602663326685,-0.050797577142774226,-0.09113691448696447,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6935281470006945,-0.6904377614031996,1.7747642100213887,-0.03499929141740368,-0.03472763898136848,-0.4356157501133966,0.9753263850457252,-0.4274639350957105,-0.7193025742206804,-0.03749772373015956,-0.4737252301114206,-0.559884078083411,-0.012981053410011292,0.44875459123219363,-0.38186134682906414,-0.7080757272227715,-0.3128371172788857,0.2842705887611302,-1.1477183514557692,0.450585120833874,-1.2608962366179204,-0.048259394177238076,-0.012420662212981173,-0.7192344977462946,-1.493374137331747,-1.2355674152931049,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5029272837422635,-0.08850690623090823,-0.24408051580156176,-0.04393370042046139,-0.047735626288239456,-0.5007132054257379,-0.23762386051038747,0.572730230587846,1.9003538162155527,-0.03749772373015956,-0.3351215850209907,-0.3716039507199946,-0.012981053410011292,0.08548108328661379,-0.38186134682906414,1.4686740760042436,-0.3128371172788857,0.2842705887611302,0.46687589820941905,-1.104963351651954,0.09149449490251485,-0.0036414892640122647,-0.01564438181401633,-0.5134307311044474,-0.12074902840705132,0.5104091882968561,0.7955171349285868,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.035881422551881,0.21245852135523743,1.52240861929352,-0.03931333462173726,-0.051272172837295,-0.1983539097680937,0.5455408649667877,0.3226816891669569,-0.7193025742206804,-0.03749772373015956,-0.47402284530026506,-0.5602883605654797,-0.012981053410011292,0.44875459123219363,-0.38186134682906414,-0.16388827641601775,-0.44084638839258283,0.2842705887611302,0.7359749398202837,-0.067931036661402,0.7676898606627324,-0.026114116479912016,-0.02731285329580172,0.09715524379118132,1.366261506261369,0.8845470319232763,0.7955171349285868,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.19872039004718814,2.0182510868721115,-0.8329102274999224,-0.04163628096253226,-0.047735626288239456,-0.7270683167203194,0.3354234995948626,-0.9275610179374887,-0.7193025742206804,-0.03749772373015956,0.35448469487333445,0.5651618762133719,-0.012981053410011292,-0.27779242465896603,-0.38186134682906414,-0.7080757272227715,0.17152678996778575,0.2842705887611302,-0.6095202682340398,-0.067931036661402,-0.24660318797759392,-0.04299389382208006,-0.020293977392432418,-0.2103771862687041,1.2518760805176443,-0.4872917280402645,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
